Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,Encoder_pos,vehicle_speed,range,Throtle_Pedal,Odometer,Mode_Control,Pre_charge_Status,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,Total_Number_Errors,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding,Timer,Severity,Error_Code
2025-02-25 10:33:35,0x191CFF71,True,can0,8,39.7513025,30.480434666666667,804.1,14.83,-0.21,-6,user1,t_0,00:32,100,19 saat 47 dakika,['1000 km bakımı: Servise gidin.'],0.0,1621,1,76,168,67.6875,-67.6875,Enabled,0,76,83,53,23,48.5,76,163,18103.44725036621,18.5,41,0,1073.8,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.740000000000002,27.54,970,2536.4,5098.200000000001,11.700000000000001,3229.7000000000003,3233.6000000000004,3234.2000000000003,3234.5,3233.6000000000004,3234.8,3235.5,3236.3,3236.0,3230.8,0.0,55.1,3236.3,3238.1000000000004,3238.2000000000003,3236.2000000000003,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3233.8,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,3,3229.7000000000003,3238.2000000000003,3234.7000000000003,-3,-2,97.0,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,174.70000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,131,131,20.5625,0.6875,21.8125,-18.125,0.9375,3.1875,0.16796875,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,23,0,25,21,12,14,1,255,0,0,1.6,3,2008
2025-02-25 10:33:36,0x00000203,False,can0,8,39.751342666666666,30.480433333333334,804.2,15.42,-0.21,-4,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],17.0,1919,97,176,168,55.1875,-55.1875,Enabled,2,176,185,54,23,47.0,176,239,18162.26676940918,22.0,41,0,1073.8,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,2,D_Posiiton,0,17.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.740000000000002,27.54,970,2211.0,5097.700000000001,-68.10000000000001,3152.9,3159.0,3158.2000000000003,3159.6000000000004,3158.5,3151.3,3162.1000000000004,3162.8,3162.9,3155.9,0.0,55.1,3163.1000000000004,3163.1000000000004,3165.3,3161.9,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3160.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0,2,0,3,1,6,2,3,3151.3,3165.3,3159.7000000000003,-3,-2,97.0,326.0,326.0,47.400000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,174.70000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,136,136,78.6875,126.1875,80.0625,122.0,-0.5,11.3125,0.5859375,16.0,0,0,0,0.0,0,1,0,1,2,16,16,16,16,16,16,22,0,25,21,12,14,1,255,0,0,1.6,3,2008
2025-02-25 10:33:37,0x191AFF71,True,can0,8,39.75138783333333,30.480436,803.6,15.42,-0.21,-2,user1,t_0,00:32,100,31 saat 51 dakika,['1000 km bakımı: Servise gidin.'],0.0,2145,1,7,113,45.75,-45.75,Enabled,0,7,14,53,23,48.375,7,92,18221.554412841797,25.0,41,0,1073.8,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.73,27.53,969,2518.7000000000003,5098.0,7.300000000000001,3213.4,3217.4,3217.8,3218.5,3217.1000000000004,3218.5,3220.3,3220.9,3220.4,3214.8,0.1,55.1,3221.1000000000004,3222.5,3222.9,3220.2000000000003,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3217.6000000000004,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0,2,0,3,1,1,2,3,3213.4,3222.9,3218.8,-3,-2,96.9,326.0,326.0,48.300000000000004,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,174.5,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,141,141,32.1875,27.25,35.125,27.9375,0.375,9.625,0.48828125,3.0,0,0,0,0.0,0,1,0,1,2,17,17,17,17,17,17,22,0,25,21,12,14,4,255,0,0,1.6,3,2008
2025-02-25 10:33:38,0x00000401,False,can0,3,39.75144183333333,30.480437833333333,802.6,15.42,-0.21,-2,user1,t_0,00:32,100,21 saat 3 dakika,['1000 km bakımı: Servise gidin.'],0.0,2318,2,120,145,38.3125,-38.3125,Enabled,0,120,127,53,22,48.375,120,204,18306.44236755371,27.0,41,0,1073.8,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.73,27.53,969,2533.8,5098.5,11.0,3225.7000000000003,3229.4,3230.4,3230.8,3229.6000000000004,3230.9,3231.4,3232.2000000000003,3232.3,3226.9,0.0,55.1,3232.4,3234.3,3234.4,3232.2000000000003,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3229.8,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,3,3225.7000000000003,3234.4,3230.8,-3,-2,96.9,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,174.5,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,146,146,21.6875,-1.25,21.8125,-18.125,1.375,4.8125,0.234375,-1.0,0,0,0,0.0,0,1,0,1,2,16,16,16,15,15,15,23,0,25,21,12,14,2,255,0,0,1.6,3,2008
2025-02-25 10:33:39,0x00000A14,True,can0,8,39.751498,30.480437,802.7,15.42,-0.16,-2,user1,t_0,00:32,100,21 saat 50 dakika,['1000 km bakımı: Servise gidin.'],0.0,2468,2,205,124,33.625,-33.625,Enabled,0,205,212,53,23,48.4375,205,35,18373.92529296875,28.5,41,0,1073.8,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.73,27.53,969,2532.4,5098.1,10.600000000000001,3227.4,3231.3,3232.0,3232.5,3231.4,3232.8,3233.2000000000003,3234.0,3233.7000000000003,3228.6000000000004,0.0,55.1,3234.1000000000004,3235.8,3235.9,3233.9,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3231.7000000000003,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0,2,0,2,1,1,2,3,3227.4,3235.9,3232.5,-2,-2,96.9,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,188.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,151,151,20.75,-19.0625,21.8125,-18.125,1.5,4.9375,0.2578125,-1.0,0,0,0,0.0,0,1,0,1,2,15,15,15,15,15,15,23,0,25,21,12,14,1,255,0,0,1.6,3,2008
2025-02-25 10:33:40,0x1918FF71,True,can0,8,39.751559,30.480436,802.5,15.57,-0.16,0,user1,t_0,00:32,100,21 saat 50 dakika,['1000 km bakımı: Servise gidin.'],0.0,2655,2,65,172,30.1875,-30.1875,Enabled,0,64,71,53,23,48.4375,64,150,18473.205520629883,30.5,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.73,27.53,969,2532.3,5098.5,10.600000000000001,3228.8,3232.8,3233.6000000000004,3233.9,3232.6000000000004,3233.9,3234.5,3235.4,3235.3,3230.0,0.1,55.1,3235.5,3237.4,3237.6000000000004,3235.5,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3233.0,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,3,3228.8,3237.6000000000004,3233.9,-3,-2,96.9,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,174.5,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,156,156,22.5625,1.5625,21.8125,-18.125,1.5,5.1875,0.2734375,-1.0,0,0,0,0.0,0,1,0,1,2,15,15,15,15,15,15,22,0,25,21,12,14,1,255,0,0,1.6,3,2008
2025-02-25 10:33:41,0x191CFF71,True,can0,8,39.751624166666666,30.480432333333333,802.0,15.57,-0.16,-2,user1,t_0,00:32,100,22 saat 16 dakika,['1000 km bakımı: Servise gidin.'],0.0,2833,2,164,194,27.0,-27.0,Enabled,0,164,171,53,23,48.5,164,251,18564.921966552734,33.0,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,188,0,0.0,0,0,29.73,27.53,969,2531.3,5098.8,10.4,3229.7000000000003,3233.7000000000003,3234.2000000000003,3234.5,3233.2000000000003,3234.3,3235.7000000000003,3236.2000000000003,3235.9,3230.6000000000004,0.0,55.1,3236.4,3238.2000000000003,3238.2000000000003,3236.0,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3233.6000000000004,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,2,1,1,2,2,3229.7000000000003,3238.2000000000003,3234.6000000000004,-2,-2,96.9,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,188.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,161,161,22.5625,0.9375,21.8125,-18.125,1.5625,5.4375,0.28515625,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,23,0,25,21,12,13,1,255,0,0,1.6,3,2008
2025-02-25 10:33:42,0x00000203,False,can0,8,39.75169366666667,30.480428166666666,801.2,15.59,-0.16,-4,user1,t_0,00:32,100,21 saat 50 dakika,['1000 km bakımı: Servise gidin.'],0.0,2972,2,8,177,24.1875,-24.1875,Enabled,0,8,15,53,22,48.5,8,94,18662.44451904297,34.5,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,188,0,0.0,0,0,29.73,27.53,969,2532.2000000000003,5099.3,10.600000000000001,3230.0,3234.1000000000004,3234.9,3235.3,3234.0,3234.9,3235.7000000000003,3236.6000000000004,3236.5,3231.5,0.1,55.1,3236.5,3238.5,3238.7000000000003,3236.9,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3234.3,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0,2,0,2,1,1,2,3,3230.0,3238.7000000000003,3235.2000000000003,-2,-2,96.9,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,188.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,166,166,20.6875,1.25,21.8125,-18.125,1.875,5.875,0.3125,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,22,0,25,21,12,13,1,255,0,0,1.6,3,2008
2025-02-25 10:33:43,0x1918FF71,True,can0,8,39.75176666666667,30.480423166666668,800.7,15.59,-0.21,-6,user1,t_0,00:32,100,21 saat 50 dakika,['1000 km bakımı: Servise gidin.'],0.0,2912,2,109,218,26.0,-26.0,Enabled,0,108,115,53,22,48.5,108,194,18761.11264038086,34.0,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,188,0,0.0,0,0,29.73,27.53,969,2532.5,5099.0,10.600000000000001,3231.0,3235.1000000000004,3235.5,3236.0,3234.8,3235.6000000000004,3236.8,3237.5,3237.4,3232.0,0.0,55.1,3237.7000000000003,3239.6000000000004,3239.7000000000003,3237.6000000000004,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3235.2000000000003,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0,2,0,2,1,1,2,3,3231.0,3239.7000000000003,3236.1000000000004,-2,-2,96.9,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,188.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,171,171,23.3125,-2.125,21.8125,-18.125,1.6875,6.0,0.31640625,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,23,0,25,20,12,13,1,255,0,0,1.6,3,2008
2025-02-25 10:33:44,0x1918FF71,True,can0,8,39.75184083333333,30.480417833333334,800.8,15.49,-0.21,-8,user1,t_0,00:32,100,22 saat 29 dakika,['1000 km bakımı: Servise gidin.'],0.0,2864,2,184,245,26.625,-26.625,Enabled,0,183,190,53,22,48.5,183,13,18832.377212524414,33.5,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,188,0,0.0,0,0,29.73,27.53,969,2531.2000000000003,5099.1,10.3,3231.2000000000003,3235.4,3236.0,3236.2000000000003,3235.0,3236.5,3237.0,3237.9,3237.6000000000004,3232.4,0.0,55.1,3237.8,3239.7000000000003,3239.8,3237.8,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3235.4,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0,2,0,2,1,1,2,3,3231.2000000000003,3239.8,3236.3,-2,-2,96.9,326.0,326.0,48.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,188.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,175,175,20.125,0.9375,21.8125,-18.125,1.8125,5.6875,0.30078125,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,23,0,25,20,12,13,1,255,0,0,1.6,3,2008
2025-02-25 10:33:45,0x00000A00,True,can0,8,39.7519135,30.480413666666667,800.4,15.49,-0.21,-6,user1,t_0,00:32,100,21 saat 35 dakika,['1000 km bakımı: Servise gidin.'],0.0,2790,2,43,29,27.6875,-27.6875,Enabled,0,43,50,53,23,48.5,43,130,18941.866088867188,32.5,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,188,0,0.0,0,0,29.73,27.53,969,2532.6000000000004,5098.200000000001,10.700000000000001,3232.3,3236.1000000000004,3236.4,3236.7000000000003,3235.6000000000004,3237.0,3237.9,3238.6000000000004,3238.1000000000004,3232.8,0.0,55.1,3238.8,3240.6000000000004,3240.4,3238.5,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3236.1000000000004,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0,2,0,2,1,1,2,2,3232.3,3240.6000000000004,3237.0,-2,-2,96.9,326.0,326.0,48.6,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,188.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,181,181,22.1875,-0.3125,21.8125,-18.125,1.625,5.6875,0.30078125,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,23,0,25,20,12,13,1,255,0,0,1.6,3,2008
2025-02-25 10:33:46,0x1918FF71,True,can0,8,39.751984,30.480409833333333,800.1,15.4,-0.21,-6,user1,t_0,00:32,100,21 saat 12 dakika,['1000 km bakımı: Servise gidin.'],0.0,2889,2,153,239,25.875,-25.875,Enabled,0,152,159,53,23,48.5,152,239,19046.3818359375,33.5,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,188,0,0.0,0,0,29.73,27.53,969,2533.8,5099.5,10.9,3232.8,3236.7000000000003,3237.3,3237.5,3236.6000000000004,3237.9,3238.5,3239.2000000000003,3238.9,3233.6000000000004,0.1,55.1,3239.3,3241.0,3241.1000000000004,3239.3,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3237.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0,2,0,2,1,1,2,3,3232.8,3241.1000000000004,3237.7000000000003,-2,-2,96.9,326.0,326.0,48.6,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,188.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,186,186,22.0625,1.0625,21.8125,-18.125,1.75,5.6875,0.30078125,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,22,0,25,20,12,13,1,255,0,0,1.6,3,2008
2025-02-25 10:33:47,0x191CFF71,True,can0,8,39.75205583333333,30.480407,799.6,15.4,-0.21,-6,user1,t_0,00:32,100,21 saat 12 dakika,['1000 km bakımı: Servise gidin.'],0.0,2687,2,252,135,29.75,-29.75,Enabled,0,252,3,53,22,48.5,252,82,19139.436813354492,31.0,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.73,27.53,969,2533.7000000000003,5098.3,10.9,3233.0,3237.1000000000004,3237.7000000000003,3238.2000000000003,3237.2000000000003,3238.1000000000004,3238.9,3239.7000000000003,3239.4,3234.2000000000003,0.0,55.1,3239.6000000000004,3241.6000000000004,3241.8,3239.7000000000003,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3237.4,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,3,3233.0,3241.8,3238.2000000000003,-3,-2,96.9,326.0,326.0,48.6,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,174.5,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,191,191,22.625,1.1875,21.8125,-18.125,1.625,5.4375,0.28515625,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,23,0,25,20,12,13,1,255,0,0,1.6,3,2008
2025-02-25 10:33:48,0x1918FF71,True,can0,8,39.75212533333333,30.480403166666665,799.6,15.41,-0.21,-10,user1,t_0,00:32,100,21 saat 12 dakika,['1000 km bakımı: Servise gidin.'],0.0,2324,2,95,126,39.0,-39.0,Enabled,0,94,101,53,23,48.5,94,181,19221.094833374023,27.0,41,0,1073.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,174,0,0.0,0,0,29.73,27.53,969,2533.8,5099.3,10.9,3233.5,3237.4,3238.0,3238.5,3237.4,3238.9,3239.5,3239.9,3239.7000000000003,3234.7000000000003,0.2,55.1,3240.0,3241.8,3242.0,3240.2000000000003,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3237.9,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0,2,0,3,1,1,2,3,3233.5,3242.0,3238.6000000000004,-3,-2,96.9,326.0,326.0,48.6,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,174.5,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,196,196,22.0625,-1.0625,21.8125,-18.125,1.4375,4.8125,0.25,-1.0,0,0,0,0.0,0,1,0,1,2,14,14,14,14,14,14,22,0,25,20,12,13,1,255,0,0,1.6,3,2008
