Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,Encoder_pos,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,vehicle_speed,range,Throtle_Pedal,Odometer,Mode_Control,Pre_charge_Status,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,Total_Number_Errors,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding
2025-02-25 09:00:33,0x191AFF71,True,can0,8,39.747309,30.474907166666668,823.7,0.7,-6.91,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,175,159,68.0,-68.0,Enabled,0,175,182,34,-10,49.1875,175,220,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1394,2539.6000000000004,5100.200000000001,12.200000000000001,3277.2000000000003,3283.7000000000003,3283.9,3284.2000000000003,3283.3,3284.6000000000004,3285.8,3286.3,3285.9,3278.8,0.1,55.1,3282.1000000000004,3284.9,3284.9,3283.9,3280.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3277.2000000000003,3286.3,3283.3,-7,-6,139.4,326.0,326.0,49.300000000000004,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,49,49,26.0,-18.0,26.25,-18.125,0.3125,-0.375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:34,0x191CFF71,True,can0,8,39.74730983333333,30.474906666666666,823.8,0.7,-6.91,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,90,74,68.0,-68.0,Enabled,0,90,97,34,-11,49.1875,90,134,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.1000000000004,5100.5,11.8,3275.2000000000003,3281.6000000000004,3281.9,3282.2000000000003,3281.4,3282.9,3283.9,3284.5,3284.0,3276.8,0.1,55.1,3280.2000000000003,3282.9,3283.0,3282.0,3278.3,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3275.2000000000003,3284.5,3281.3,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,35,35,26.0,-18.0,26.25,-18.125,0.3125,-0.375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:35,0x1918FF71,True,can0,8,39.747311,30.474906333333333,823.9,0.69,-6.91,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,197,181,68.0,-68.0,Enabled,0,196,203,34,-10,49.1875,196,241,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.3,5100.700000000001,11.9,3275.3,3281.8,3282.0,3282.3,3281.3,3283.1000000000004,3284.0,3284.4,3284.1000000000004,3276.9,0.1,55.1,3280.2000000000003,3282.8,3283.0,3282.0,3278.6000000000004,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3275.3,3284.4,3281.4,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,48,48,26.125,-17.75,26.25,-18.125,0.375,-0.375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:36,0x191AFF71,True,can0,8,39.747312666666666,30.474906,823.8,0.69,-6.91,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,59,43,68.0,-68.0,Enabled,0,59,66,34,-10,49.1875,59,104,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.1000000000004,5100.6,11.9,3275.3,3281.8,3282.1000000000004,3282.4,3281.3,3283.2000000000003,3284.1000000000004,3284.6000000000004,3284.2000000000003,3276.9,0.1,55.1,3280.2000000000003,3283.0,3283.0,3281.9,3278.6000000000004,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3275.3,3284.6000000000004,3281.5,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,54,54,26.375,-18.125,26.25,-18.125,0.375,-0.375,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:37,0x191CFF71,True,can0,8,39.74731416666667,30.474905833333334,823.7,2.81,-6.91,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,159,143,68.0,-68.0,Enabled,0,159,166,34,-10,49.1875,159,204,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.1000000000004,5100.400000000001,11.9,3275.4,3281.8,3282.0,3282.5,3281.5,3283.3,3284.2000000000003,3284.6000000000004,3284.3,3277.2000000000003,0.1,55.1,3280.4,3283.2000000000003,3283.3,3282.2000000000003,3278.7000000000003,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0,2,0,3,1,1,1,8,3275.4,3284.6000000000004,3281.6000000000004,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,59,59,26.4375,-19.0625,26.25,-18.125,0.4375,-0.125,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:38,0x191CFF71,True,can0,8,39.747315,30.4749055,823.8,2.81,-6.91,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,3,243,68.0,-68.0,Enabled,0,3,10,34,-10,49.1875,3,48,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.0,5100.900000000001,11.9,3275.4,3281.9,3282.1000000000004,3282.6000000000004,3281.5,3283.1000000000004,3284.2000000000003,3284.5,3284.2000000000003,3277.0,0.1,55.1,3280.4,3283.2000000000003,3283.2000000000003,3282.2000000000003,3278.8,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0,2,0,3,1,1,1,8,3275.4,3284.5,3281.6000000000004,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,64,64,25.875,-18.0,26.25,-18.125,0.4375,-0.1875,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:39,0x00000A00,True,can0,8,39.74731583333333,30.474905333333332,823.8,0.84,-6.86,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,103,87,68.0,-68.0,Enabled,0,103,110,34,-11,49.1875,103,147,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.4,5100.5,11.9,3275.6000000000004,3281.9,3282.1000000000004,3282.7000000000003,3281.6000000000004,3283.2000000000003,3284.2000000000003,3284.8,3284.3,3277.2000000000003,0.1,55.1,3280.4,3283.2000000000003,3283.2000000000003,3282.3,3278.8,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0,2,0,3,1,1,1,8,3275.6000000000004,3284.8,3281.7000000000003,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,69,69,26.0625,-17.875,26.25,-18.125,0.4375,-0.3125,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:40,0x191CFF71,True,can0,8,39.7473165,30.474904833333333,823.8,0.84,-6.86,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,203,187,68.0,-68.0,Enabled,0,203,210,34,-11,49.1875,203,247,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.0,5099.900000000001,11.9,3275.5,3282.1000000000004,3282.1000000000004,3282.6000000000004,3281.6000000000004,3283.4,3284.3,3284.8,3284.2000000000003,3277.3,0.1,55.1,3280.4,3283.3,3283.2000000000003,3282.3,3278.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3275.5,3284.8,3281.7000000000003,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,74,74,25.875,-18.3125,26.25,-18.125,0.4375,-0.3125,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:41,0x191CFF71,True,can0,8,39.747316833333336,30.474904833333333,823.9,0.68,-6.86,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,40,24,68.0,-68.0,Enabled,0,40,47,34,-10,49.1875,40,85,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.1000000000004,5100.3,11.8,3275.6000000000004,3282.0,3282.2000000000003,3282.8,3281.8,3283.2000000000003,3284.3,3284.9,3284.3,3277.3,0.1,55.1,3280.5,3283.4,3283.3,3282.5,3278.9,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0,2,0,3,1,1,1,8,3275.6000000000004,3284.9,3281.8,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,78,78,26.5625,-17.9375,26.25,-18.125,0.3125,-0.375,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:42,0x191271FA,True,can0,8,39.747317833333334,30.474904333333335,823.9,0.68,-6.86,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,128,112,68.0,-68.0,Enabled,0,128,135,34,-10,49.1875,128,173,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.0,5099.700000000001,11.9,3275.6000000000004,3282.1000000000004,3282.2000000000003,3282.7000000000003,3281.6000000000004,3283.1000000000004,3284.3,3284.8,3284.4,3277.2000000000003,0.1,55.1,3280.5,3283.3,3283.3,3282.2000000000003,3278.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3275.6000000000004,3284.8,3281.7000000000003,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,83,83,25.75,-17.9375,26.25,-18.125,0.5,-0.25,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:43,0x191CFF71,True,can0,8,39.74731883333333,30.4749045,823.9,0.8,-6.86,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,247,231,68.0,-68.0,Enabled,0,247,254,34,-10,49.1875,247,36,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2537.8,5099.700000000001,11.8,3275.8,3282.2000000000003,3282.3,3282.7000000000003,3281.8,3283.3,3284.3,3284.8,3284.4,3277.3,0.1,55.1,3280.6000000000004,3283.4,3283.4,3282.5,3278.9,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0,2,0,3,1,1,1,8,3275.8,3284.8,3281.8,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,89,89,25.875,-18.5625,26.25,-18.125,0.4375,-0.1875,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:44,0x191CFF71,True,can0,8,39.747319833333336,30.4749045,823.9,0.8,-6.86,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,91,75,68.0,-68.0,Enabled,0,91,98,34,-11,49.1875,91,135,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.3,5100.0,11.9,3275.7000000000003,3282.2000000000003,3282.3,3282.8,3281.8,3283.3,3284.3,3285.0,3284.4,3277.4,0.1,55.1,3280.6000000000004,3283.3,3283.3,3282.3,3279.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0,2,0,3,1,1,1,8,3275.7000000000003,3285.0,3281.8,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,94,94,26.3125,-18.0,26.25,-18.125,0.4375,-0.25,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:45,0x191271FA,True,can0,8,39.74732016666667,30.474904333333335,824.0,2.82,-6.86,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,191,175,68.0,-68.0,Enabled,0,191,198,34,-11,49.1875,191,235,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2537.9,5100.0,11.8,3275.7000000000003,3282.2000000000003,3282.5,3282.7000000000003,3281.9,3283.4,3284.5,3284.9,3284.6000000000004,3277.3,0.1,55.1,3280.7000000000003,3283.5,3283.5,3282.4,3279.1000000000004,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0,2,0,3,1,1,1,8,3275.7000000000003,3284.9,3281.9,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,99,99,25.9375,-18.0625,26.25,-18.125,0.375,-0.375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:46,0x1918FF71,True,can0,8,39.7473205,30.47490416666667,824.1,2.82,-6.86,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,36,20,68.0,-68.0,Enabled,0,35,42,34,-10,49.1875,35,80,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.3,5100.900000000001,11.9,3275.8,3282.2000000000003,3282.3,3282.8,3281.9,3283.4,3284.6000000000004,3285.0,3284.4,3277.4,0.1,55.1,3280.8,3283.5,3283.5,3282.4,3279.1000000000004,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0,2,0,3,1,1,1,8,3275.8,3285.0,3281.9,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,104,104,26.125,-18.4375,26.25,-18.125,0.375,-0.3125,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:00:47,0x1919FF71,True,can0,8,39.747321166666666,30.47490416666667,824.1,0.85,-6.86,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,136,120,68.0,-68.0,Enabled,0,136,143,34,-11,49.1875,135,179,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.1000000000004,5100.1,11.8,3275.8,3282.4,3282.5,3282.9,3281.9,3283.5,3284.4,3284.9,3284.6000000000004,3277.4,0.1,55.1,3280.7000000000003,3283.5,3283.6000000000004,3282.5,3279.2000000000003,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3275.8,3284.9,3281.9,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,109,109,25.875,-17.375,26.25,-18.125,0.4375,-0.25,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
